1616678520,0,0
1621336731,2,0
1621351127,3,0
1621354676,4,0
1621358294,5,0
1621361892,6,0
1621365542,7,0
1621369115,8,0
1621423196,9,0
1621437549,10,0
1621448295,9,0
1621451882,12,0
1621520370,14,0
1621523919,25,0
1621527465,34,0
1621531085,51,0
1621534724,65,0
1621538307,72,0
1621541932,75,0
1621545522,78,0
1621570723,79,0
1621635627,80,0
1621649919,81,0
1621653499,82,0
1621700278,83,0
1621865978,84,0
1621883917,85,0
1621887464,84,0
1621966760,85,0
1622045905,86,0
1622060325,87,0
1622081859,88,0
1622114411,89,0
1622499595,90,0
1622596728,91,0
1622672502,90,0
1622747955,91,0
1622823515,92,0
1623183555,93,0
1623277348,94,0
1624033122,95,0
1624288895,94,0
1624558779,95,0
1624724302,96,0
1625087985,95,0
1625793627,96,0
1626978249,97,0
1627064517,98,0
1627169045,97,0
1627492932,98,0
1627579379,100,0
1627874494,101,0
1627932173,102,0
1628033239,103,0
1628040179,102,0
1628137437,103,0
1628162568,104,0
1628436365,105,0
1628634338,106,0
1628695664,105,0
1628709920,106,0
1628717126,107,0
1628907816,108,0
1629066417,109,0
1629073458,108,0
1629112988,109,0
1629149062,110,0
1629199474,109,0
1629221044,108,0
1629246222,107,0
1629285893,106,0
1629314768,107,0
1629339950,108,0
1629343546,109,0
1629372396,110,0
1629390354,111,0
1629397626,110,0
1629566664,111,0
1629577489,112,0
1629646031,111,0
1629649476,112,0
1629681850,113,0
1629746717,114,0
1629764747,113,0
1629771948,114,0
1629811540,115,0
1629825931,116,0
1629829525,115,0
1629840280,116,0
1629851112,117,0
1629854716,116,0
1629858352,117,0
1629861909,116,0
1629901780,117,0
1629908783,118,0
1629919591,117,0
1629926718,118,0
1629945090,116,0
1629952108,115,0
1630027582,114,0
1630081631,115,0
1630193462,114,0
1630200419,113,0
1630322748,112,0
1630333702,111,0
1630351561,112,0
1630366288,113,0
1630369456,112,0
1630549471,111,0
1630603504,112,0
1630617918,111,0
1630621656,112,0
1630686273,111,0
1630776205,110,0
1630949076,111,0
1630952685,112,0
1630967203,111,0
1631042715,110,0
1631071573,109,0
1631550229,110,0
1631629643,109,0
1631647604,108,0
1631730293,107,0
1632792285,106,0
1634338586,105,0
