1632832976,0,0
1635765131,1,0
1635768708,6,0
1635775974,13,0
1635779553,21,0
1635783140,27,0
1635786729,37,0
1635790310,46,0
1635793944,48,0
1635808417,49,0
1635876754,47,0
1635937929,49,0
1635941547,52,0
1635945158,53,0
1635948779,55,0
1635952374,65,0
1635955938,70,0
1635959558,79,0
1635963144,84,0
1635966759,88,0
1635973969,90,0
1635991958,89,0
1635995558,90,0
1636024395,91,0
1636027951,95,0
1636031577,94,0
1636035176,104,0
1636038766,113,0
1636042341,121,0
1636045925,130,0
1636049529,137,0
1636071153,138,0
1636081976,137,0
1636110729,138,0
1636128705,140,0
1636132318,144,0
1636135955,147,0
1636157574,148,0
1636197196,149,0
1636225940,150,1
1636287109,150,2
1636391561,149,4
1636416865,150,4
1636517515,149,4
1636578767,150,4
1636744340,149,4
1636978339,150,4
1637003535,149,4
1637025137,150,4
1637064715,150,5
1637079196,149,5
1637100754,150,4
1637122298,149,4
1637341972,150,4
1637608350,149,4
1637791916,150,4
1637795591,149,4
1637813534,148,4
1638115898,148,3
1638148356,149,3
1638195176,150,4
1638238398,150,5
1638285225,149,5
1638288827,150,4
1638292374,150,5
1638303190,150,6
1638306816,150,5
1638314104,150,6
1638396749,149,6
1638418370,150,5
1638465173,150,6
1638757050,149,6
1638764198,150,5
1638792977,150,6
1638897380,149,6
1638908123,149,7
1638915328,150,6
1639088110,150,7
1639102665,150,8
1639430376,150,9
1639484403,150,11
1639689468,149,11
1639692961,150,9
1639804672,150,10
1639873125,150,11
1640488761,150,10
1640719012,150,9
1641075426,149,9
1641097108,150,8
1641176300,150,9
1641223105,149,9
1641226721,150,8
1641248178,149,8
1641316629,150,8
1641341852,150,9
1641385169,149,9
1641399493,150,8
1641575862,149,8
1641611761,150,8
1641694722,150,9
1641745117,150,10
1641784551,150,9
1641835017,149,10
1641874758,148,10
1641928636,149,10
1641932207,150,9
1642033108,149,9
1642123031,148,9
1642177080,148,8
1642191429,149,8
1642198536,150,8
1642303059,150,9
1642335405,150,8
1642349857,150,9
1642357128,151,9
1642393079,151,10
1642439784,151,9
1642443315,150,9
1642479449,149,9
1642522591,148,9
1642536937,148,8
1642547829,149,8
1642551388,150,8
1642562097,150,9
1642565680,150,10
1642605386,149,10
1642608976,150,9
1642612531,150,10
1642616087,149,10
1642630542,150,9
1642644968,150,8
1642648613,150,7
1642652183,149,7
1642655923,149,6
1642681081,150,6
1642688217,149,6
1642695445,149,5
1642702593,148,5
1642706168,147,5
1642709848,149,5
1642716987,150,4
1642738638,150,5
1642774609,149,6
1642781880,150,6
1642796203,150,7
1642807108,149,7
1642825066,150,6
1642861064,150,7
1642907877,149,8
1642911495,150,7
1642976254,150,6
1643055422,149,6
1643062615,149,5
1643069891,150,5
1643073356,149,5
1643127463,150,5
1643156244,149,5
1643206609,149,4
1643228217,147,4
1643231826,148,4
1643242742,147,4
1643300299,147,3
1643318248,147,2
1643321836,146,2
1643545022,147,2
1643559646,146,2
1643606348,147,2
1643660275,148,2
1643689106,149,1
1643717928,148,1
1643735986,149,1
1643757599,150,1
1643844088,149,1
1643865557,150,1
1643948472,149,1
1646783380,149,0
