1552746163,0,0
1554750482,2,0
1554754064,4,0
1554757659,5,0
1554761231,6,0
1554811632,7,0
1554836876,8,0
1554844059,9,0
1554862032,10,0
1554926965,9,0
1554930464,10,0
1555240199,11,0
1555351610,12,0
1555690033,13,0
1556150845,12,0
1556647616,11,0
1557454023,12,0
1557461232,13,0
1558386424,14,0
1558627616,13,0
1562368050,12,0
1563361638,13,0
1563390436,14,0
1563592037,13,0
1565060847,14,0
1565064499,15,0
1565201255,16,0
1565212059,17,0
1565363282,18,0
1565644077,17,0
1565658454,18,0
1566418110,19,0
1566518873,20,0
1566688090,21,0
1566774493,20,0
1566875297,19,0
1566911292,18,0
1567030121,17,0
1567120090,16,0
1567213687,17,0
1567476489,18,0
1567544900,19,0
1567613315,18,0
1567649294,17,0
1567688898,16,0
1568207317,15,0
