1572967426,1,0
1573042231,2,0
1573045834,1,0
1573128604,4,0
1573132204,6,0
1573135817,5,0
1573150200,6,0
1573153791,6,1
1573160988,7,1
1573164577,9,0
1573168211,10,0
1573171838,12,0
1573189865,13,0
1573214999,14,0
1573218601,18,0
1573240202,19,0
1573243769,20,0
1573247405,21,0
1573251007,23,1
1573254645,23,2
1573258275,23,1
1574291539,22,1
1574309554,23,0
1575461583,22,0
1576613580,21,0
1576876384,20,0
1577225534,19,0
1578676344,18,0
1578705115,17,0
1578773489,18,0
1578777104,17,0
1578841924,18,0
1578863494,17,0
1578867091,18,0
1578877876,17,0
1578885075,18,0
1578917504,18,1
1578931891,18,2
1578953488,18,1
1579018352,17,1
1579021890,18,1
1579126302,17,1
1579129927,18,1
1579273955,17,1
1579281107,18,1
1579295583,17,1
1579317136,18,1
1582924336,18,0
