1397570530,0,0
1397574127,2,0
1397577734,7,0
1397581332,14,0
1397584926,15,0
1397588557,15,1
1397595735,16,1
1397599331,16,2
1397602930,16,3
1397610125,16,4
1397660526,16,5
1397671329,16,6
1397700123,15,6
1397703717,16,5
1397905318,16,4
1398164587,16,5
1398308518,16,6
1398366131,16,5
1399338122,16,6
1399374130,16,5
1399931981,16,5
1402070528,16,4
1403193727,16,5
1405623727,16,6
1405632485,16,6
1406156534,16,5
1406890927,16,6
1406901728,16,7
1407009730,16,9
1407013329,16,8
1407513732,15,8
1407535330,16,7
1407787332,16,8
1407963733,15,8
1407967328,16,7
1408737735,16,8
1408989731,16,7
1408993326,15,7
1408996924,15,6
1409025729,16,6
1409050922,16,5
1409061725,16,6
1409068925,16,5
1409076127,16,4
1409184123,15,4
1409245324,16,4
1409248929,16,3
1409256126,16,2
1409270528,16,1
1409781723,15,1
1409846526,16,1
1410446446,16,1
1411038128,16,0
