1391380733,0,0
1397175442,1,0
1397222218,2,0
1397225811,1,0
1397247425,2,0
1397247708,3,0
1398204898,4,0
1398730512,5,0
1398888943,6,0
1399634110,5,0
1404260163,4,0
1404828999,5,0
1404839773,7,0
1405088166,8,0
1405091773,9,0
1405098969,10,0
1405437356,12,0
1405444574,14,0
1405623015,14,0
1405692990,15,0
1405696573,16,0
1405887338,16,1
1405966558,17,1
1405973761,18,1
1406049352,19,1
1406055038,20,1
1406866627,19,1
1406891754,20,1
1406901039,20,2
1407341774,19,3
1407345368,20,3
1409246124,21,2
1409253340,22,1
1409483704,21,1
1409670954,22,0
1409674532,21,0
