1391380204,0,0
1397178401,1,0
1397516754,0,0
1404850001,3,0
1405087588,5,0
1405098386,7,0
1405101982,8,0
1405433173,9,0
1405611076,9,0
1405692393,10,0
1405695990,11,0
1405706788,13,0
1406311585,14,0
1406718433,15,0
1406721981,16,0
1406739983,17,0
1406804782,18,0
1406826392,18,1
1406866037,17,1
1406891174,18,1
1406901981,17,1
1406905585,18,2
1407186393,18,3
1407236775,18,2
1407369982,18,3
1407373585,18,4
1407377196,17,4
1407495972,18,3
1407553590,18,2
1407596780,18,1
1407618374,17,1
1407636387,18,1
1407791199,17,1
1407945989,18,1
1408068374,18,0
1409076370,18,1
1409087163,18,0
1409094366,17,0
1409097970,18,0
1409101565,18,1
1409177161,18,0
1409263580,18,1
1409605567,18,0
1409612766,18,1
1409659570,18,0
1409662438,18,1
1409670374,18,0
1409857567,17,0
