1391380930,0,0
1396903598,1,0
1396905623,2,0
1396909237,4,0
1396912822,5,0
1396916427,7,0
1396920037,8,0
1396959612,12,0
1396963219,14,0
1396966808,15,0
1396988428,16,0
1396990013,18,0
1396992034,20,0
1396995627,25,0
1396999215,30,0
1397053218,31,0
1397071239,32,0
1397139612,33,0
1397247647,34,0
1398176308,33,0
1398298709,32,0
1402445997,33,0
1404850607,32,0
1405628260,32,0
1406060302,31,0
1406657970,32,0
1408313951,33,0
1409008729,34,0
1409073535,35,0
1409077139,36,0
1409084334,37,0
1409199525,37,1
1409602747,37,0
1410200338,36,0
1410203928,35,0
1410445130,35,0
