1445014000,0,0
1447073128,1,0
1447077604,3,0
1447081205,4,0
1447084804,5,0
1447088403,6,0
1447102803,5,0
1447110003,6,0
1447113603,7,0
1447117203,8,0
1447160404,9,0
1447164003,12,0
1447189203,13,0
1447192804,14,0
1447203603,15,0
1447246803,15,2
1447257603,15,3
1447286404,15,4
1447290003,15,5
1447336804,14,5
1447347603,19,0
1447372803,20,2
1447376403,20,3
1447380003,20,4
1447693203,20,5
1447700403,21,4
1447711203,21,3
1447718404,21,4
1447761604,21,5
1448899204,20,5
1449446410,19,5
1449464408,20,4
1451131204,20,5
1451916004,21,4
1451966404,21,3
1452826803,21,2
1453071603,21,3
1453309204,21,4
1453352403,21,3
1453377605,21,4
1453388403,20,4
1453568404,20,3
1453669204,19,3
1453676404,20,2
1453744803,19,2
1453762804,20,1
1453777203,20,2
1453816803,19,2
1453827603,20,1
1454032804,20,0
1454349603,20,1
1454526005,21,0
1454688004,20,0
