1445015005,0,0
1447161544,1,0
1447201148,2,0
1447247906,3,2
1447255182,4,2
1447258780,6,0
1447280365,11,1
1447283949,11,3
1447287554,12,6
1447291179,14,9
1447301956,20,5
1447348750,19,5
1447366782,19,4
1447370436,20,5
1447651172,19,4
1447687136,19,3
1447690711,20,3
1447773523,19,3
1447820367,18,3
1447877922,19,3
1447957124,19,4
1447960754,19,3
1448054322,19,4
1448057931,19,3
1448252330,20,2
1449087532,19,2
1449533937,20,2
1449947930,19,2
1450045150,20,2
1451045951,20,1
1452176354,20,2
1453220357,20,1
1453332014,19,1
1453346381,18,1
1453385972,19,1
1453396786,19,2
1453407587,20,2
1454260798,22,1
1454263440,23,1
1456150744,23,0
