ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
10349,ARTS,367,020X,Studio,"3","Dean Dass","TuTh 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 105","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Printmaking I","",Closed,5,15,0,"","In Person"
10350,ARTS,367,5745,Studio,"3","Dean Dass","TuTh 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 105","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Printmaking I","",Closed,1,1,0,"","In Person"
10352,ARTS,371,0188,Studio,"3","Megan Marlatt","MoWe 12:30PM - 3:00PM","Dell 2 (Art Swing Space) 101","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Painting I","",Closed,13,20,0,"","In Person"
10351,ARTS,371,5770,Studio,"3","Megan Marlatt","MoWe 12:30PM - 3:00PM","Dell 2 (Art Swing Space) 101","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Painting I","",Closed,1,1,0,"","In Person"
10354,ARTS,381,04EV,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 103","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Sculpture I","",Closed,2,15,0,"","In Person"
10353,ARTS,381,5678,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 103","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Sculpture I","",Closed,1,1,0,"","In Person"
10355,ARTS,397,039V,Studio,"3","Kevin Everson","MoWe 3:30PM - 6:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermediate Film I","",Closed,11,10,0,"","In Person"
10356,ARTS,407,00NQ,Independent Study,"1 - 4","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Project in Art","",Closed,7,10,0,"","In Person"
10357,ARTS,407,5706,Independent Study,"1 - 4","William Wylie","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Project in Art","",Closed,2,5,0,"","In Person"
10358,ARTS,422,04F2,Studio,"3","Lydia Moyer","MoWe 12:30PM - 3:00PM","Wilson Hall 306","08/28/2007 - 12/07/2007","Lydia Moyer","TuTh 6:00PM - 9:00PM","Wilson Hall 306","08/28/2007 - 12/07/2007","Lydia Moyer","Fr 1:00PM - 4:00PM","TBA","08/28/2007 - 12/07/2007","","","","","Advanced New Media I","",Closed,3,10,0,"","In Person"
10359,ARTS,451,02EU,Independent Study,"3","Dean Dass","Fr 10:00AM - 12:00PM","Dell 2 (Art Swing Space) 102","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Distinguished Major Project I","",Closed,10,10,0,"","In Person"
10360,ARTS,453,5702,Studio,"3","William Wylie","MoWe 12:30PM - 3:00PM","Dell 2 (Art Swing Space) 105","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Photography I","",Closed,1,1,0,"","In Person"
10362,ARTS,467,002D,Studio,"3","Akemi Rollando","TuTh 2:00PM - 4:30PM","Dell 1 (Art Swing Space) 105","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Adv Problems in Printmaking I","",Closed,2,15,0,"","In Person"
10361,ARTS,467,037C,Studio,"3","Dean Dass","TuTh 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 105","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Adv Problems in Printmaking I","",Closed,4,15,0,"","In Person"
10363,ARTS,471,01NB,Independent Study,"3","Megan Marlatt","MoWe 12:30PM - 3:00PM","Dell 2 (Art Swing Space) 101","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Painting I","",Closed,12,15,0,"","In Person"
10365,ARTS,471,20CB,Independent Study,"3","Richard Crozier","MoWe 3:30PM - 6:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Painting I","",Closed,2,15,0,"","In Person"
10364,ARTS,471,5896,Independent Study,"3","Megan Marlatt","MoWe 12:30PM - 3:00PM","Dell 2 (Art Swing Space) 101","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Painting I","",Closed,1,1,0,"","In Person"
10366,ARTS,481,04EW,Studio,"3","William Bennett","MoWe 12:30PM - 3:00PM","Dell 1 (Art Swing Space) 103","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Sculpture I","",Closed,3,15,0,"","In Person"
10367,ARTS,497,02NQ,Studio,"3","Kevin Everson","MoWe 3:30PM - 6:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Film I","",Closed,5,10,0,"","In Person"
10368,ARTS,507,01BN,Independent Study,"3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Projects in Art","",Closed,3,10,0,"","In Person"
10369,ASL,101,01AQ,Lecture,"4","Gregory Propp","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 132","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Elem American Sign Language","",Closed,21,20,0,"","In Person"
10370,ASL,101,01EV,Lecture,"4","Rocco Devito","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 132","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Elem American Sign Language","",Closed,20,20,0,"","In Person"
10371,ASL,101,05A3,Lecture,"4","Rocco Devito","MoWeFr 1:00PM - 1:50PM","New Cabell Hall 132","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Elem American Sign Language","",Closed,20,20,0,"","In Person"
10374,ASL,201,00CG,Lecture,"3","Gregory Propp","MoWeFr 2:00PM - 2:50PM","New Cabell Hall B026","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermed American Sign Lanuage","",Closed,7,15,0,"","In Person"
10372,ASL,201,001E,Lecture,"3","Sandra Wood","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 132","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermed American Sign Lanuage","",Closed,16,15,0,"","In Person"
10373,ASL,201,02E3,Lecture,"3","Gregory Propp","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 320","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intermed American Sign Lanuage","",Closed,15,15,0,"","In Person"
10375,ASL,230,20AM,Lecture,"3","Sandra Wood","TuTh 9:30AM - 10:45AM","Cauthen House 116","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Wmn & Gender in the Deaf World","",Closed,8,10,0,"","In Person"
10378,ASTR,121,00HB,Lecture,"3","Michael Skrutskie","MoWeFr 12:00PM - 12:50PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Sky and Solar System","",Closed,144,140,0,"","In Person"
10377,ASTR,121,02RV,Lecture,"3","Robert O'Connell","MoWe 2:00PM - 3:15PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Sky and Solar System","",Closed,146,140,0,"","In Person"
10379,ASTR,121,04ST,Lecture,"3","Trinh Thuan","TuTh 9:30AM - 10:45AM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Sky and Solar System","",Closed,140,140,0,"","In Person"
10376,ASTR,121,0018,Lecture,"3","Charles Tolbert","TuTh 2:00PM - 3:15PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Sky and Solar System","",Closed,494,495,0,"","In Person"
10381,ASTR,124,00AT,Lecture,"3","Edward Murphy","MoWeFr 11:00AM - 11:50AM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Stars Galaxies Universe","",Closed,135,135,0,"","In Person"
10382,ASTR,124,01GZ,Lecture,"3","William Saslaw","TuTh 11:00AM - 12:15PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Stars Galaxies Universe","",Closed,120,140,0,"","In Person"
10383,ASTR,124,01U0,Lecture,"3","William Saslaw","TuTh 2:00PM - 3:15PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Stars Galaxies Universe","",Closed,36,140,0,"","In Person"
10380,ASTR,124,5566,Lecture,"3","Edward Murphy","MoWeFr 11:00AM - 11:50AM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Stars Galaxies Universe","",Closed,2,5,0,"","In Person"
10384,ASTR,130,00HP,Lecture,"3","D. Whittle","Mo 7:00PM - 9:00PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro Astronomical Observation","",Open,71,75,0,"","In Person"
10385,ASTR,211,00F4,Lecture,"3","Craig Sarazin","MoWeFr 11:00AM - 11:50AM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","General Astronomy","",Closed,18,31,0,"","In Person"
10386,ASTR,313,0004,Lecture,"4","Kelsey Johnson","TuTh 11:00AM - 12:15PM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Observational Astronomy","",Closed,10,20,0,"","In Person"
10387,ASTR,341,036T,Lecture,"3","Roger Chevalier","MoWeFr 10:00AM - 10:50AM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Archaeo-Astronomy","",Closed,31,135,0,"","In Person"
10388,ASTR,347,0304,Lecture,"3","Gregory Black","TuTh 12:30PM - 1:45PM","Clark Hall 107","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Science & Controversy in Astr","",Closed,54,135,0,"","In Person"
10389,ASTR,351,05PD,Lecture,"3","Alan Howard","MoWeFr 12:00PM - 12:50PM","Maury Hall 110","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Planetary Astronomy","",Closed,9,10,0,"","In Person"
10390,ASTR,395,00SV,Lecture,"3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Tutorial","",Closed,4,20,0,"","In Person"
10391,ASTR,451,03P9,Lecture,"3","Gregory Black","TuTh 9:30AM - 10:45AM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Astrophysics","",Closed,6,25,0,"","In Person"
10392,ASTR,498,02SR,Independent Study,"3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Senior Thesis","",Closed,4,10,0,"","In Person"
10393,ASTR,511,04UA,Lecture,"3","Steven Majewski","TuTh 2:00PM - 3:15PM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Astronomical Techniques","",Closed,10,25,0,"","In Person"
10394,ASTR,543,04TP,Lecture,"3","Zhi-Yun Li","MoWe 2:00PM - 3:15PM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Stellar Astrophysics","",Closed,9,25,0,"","In Person"
10395,ASTR,836,0294,Lecture,"1","Philip Arras","Tu 4:00PM - 5:00PM","Astronomy Bldg 265","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Current Astronomical Topics","",Closed,9,25,0,"","In Person"
10396,ASTR,995,01YA,Independent Study,"1 - 14","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Directed Research","",Closed,9,50,0,"","In Person"
10397,ASTR,999,01XW,Independent Study,"3 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,21,50,0,"","In Person"
10399,BIMS,503,01Y3,Lecture,"4","Jeffrey Smith","MoTuTh 8:30AM - 10:00AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Macromolclr Struct & Functn","",Closed,38,50,0,"","In Person"
10398,BIMS,503,5684,Lecture,"4","Jeffrey Smith","MoTuTh 8:30AM - 10:00AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Macromolclr Struct & Functn","",Closed,1,5,0,"","In Person"
10401,BIMS,512,04ZT,Lecture,"5","Judith White","TuTh 10:00AM - 11:30AM","TBA","08/28/2007 - 12/07/2007","Judith White","Fr 1:30PM - 3:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","Cell Structure and Function","",Closed,67,75,0,"","In Person"
10400,BIMS,512,5562,Lecture,"5","Judith White","TuTh 10:00AM - 11:30AM","TBA","08/28/2007 - 12/07/2007","Judith White","Fr 1:30PM - 3:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","Cell Structure and Function","",Closed,2,5,0,"","In Person"
10402,BIMS,809,03R8,Lecture,"2","Ian Macara, ","We 1:00PM - 3:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Cell Imaging","",Closed,16,20,0,"","In Person"
10403,BIMS,811,02EN,Lecture,"5","Daniel Engel","MoWeFr 10:15AM - 11:45AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Gene Strctr Exprssn & Regulatn","",Closed,44,60,0,"","In Person"
10404,BIMS,811,5543,Lecture,"5","Daniel Engel","MoWeFr 10:15AM - 11:45AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Gene Strctr Exprssn & Regulatn","",Closed,2,5,0,"","In Person"
10405,BIMS,813,01XG,Independent Study,"1","James Mandell","Tu 2:00PM - 4:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Top: Molec Bas of Hum Disease","",Closed,8,30,0,"","In Person"
10406,BIMS,817,02M0,Independent Study,"1","Gary Owens","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","MD/PhD Rsch in Prog Colloquium","",Closed,21,50,0,"","In Person"
10407,BIMS,819,03WM,Independent Study,"1","Gordon Laurie","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biotechnology Rsch Seminars","",Closed,4,25,0,"","In Person"
10408,BIMS,827,039T,Lecture,"6","Donald Innes","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Medical Pathology Part I","",Closed,0,4,0,"","In Person"
10409,BIMS,835,04RS,Lecture,"1","Victor Engelhard","Tu 12:00PM - 12:50PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Colloquium in Immunology","",Closed,4,20,0,"","In Person"
10410,BIMS,841,04HU,Independent Study,"3","Amy Bouton","Mo 10:00AM - 12:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Advanced Topics in Cancer","",Closed,7,50,0,"","In Person"
10411,BIMS,847,041C,Independent Study,"1","Isa Hussaini","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Rsch Correlation in Med Path","",Closed,1,25,0,"","In Person"
10412,BIMS,853,02V4,Independent Study,"1","Brian Duling","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Mod Lit of Cardiovascular Rsch","",Closed,2,25,0,"","In Person"
10414,BIOC,503,005B,Lecture,"4","Jeffrey Smith","MoTuTh 8:30AM - 10:00AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biochem:Macromol Struc & Func","",Closed,1,50,0,"","In Person"
10413,BIOC,503,5851,Lecture,"4","Jeffrey Smith","MoTuTh 8:30AM - 10:00AM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biochem:Macromol Struc & Func","",Closed,1,1,0,"","In Person"
10415,BIOC,505,020W,Independent Study,"1 - 12","Joel Hockensmith","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biochemistry Projects","",Closed,3,10,0,"","In Person"
10416,BIOC,813,02EV,Lecture,"1","Jeffrey Smith","Th 12:00PM - 1:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Colloquium","",Closed,14,25,0,"","In Person"
10417,BIOC,815,00KK,Lecture,"1","David Auble","Tu 12:00PM - 1:00PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biochemical Literature","",Closed,9,25,0,"","In Person"
10418,BIOC,825,01BD,Lecture,"6","Joel Hockensmith","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Medical Biochemistry","",Closed,3,4,0,"","In Person"
10419,BIOC,903,03H1,Independent Study,"3 - 12","David Auble","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Transcriptional Regulation","",Closed,1,10,0,"","In Person"
10420,BIOC,919,00M6,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Replic-Gen Instab in Cancer","",Closed,2,50,0,"","In Person"
10421,BIOC,935,0124,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Transcriptional Silencing","",Closed,1,50,0,"","In Person"
10422,BIOC,937,00RB,Independent Study,"3 - 12","Kevin Lynch","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Molec Pharmacol G-Protein Coup","",Closed,0,50,0,"","In Person"
10423,BIOC,961,02TD,Independent Study,"3 - 12","David Wotton","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Transcriptional Repressors","",Closed,2,50,0,"","In Person"
10424,BIOC,963,02TM,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Molecular Signaling & Apoptosi","",Closed,1,50,0,"","In Person"
10425,BIOC,997,02XK,Independent Study,"3 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,4,50,0,"","In Person"
10426,BIOC,999,02XU,Independent Study,"3 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,25,50,0,"","In Person"
10427,BIOL,121,01K0,Lecture,"3","Sandra Seidel","MoWeFr 9:00AM - 9:50AM","Ruffner Hall G004A","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Human Biology and Disease","",Closed,91,110,0,"","In Person"
10428,BIOL,121,03RW,Lecture,"3","Sandra Seidel","MoWeFr 9:00AM - 9:50AM","Ruffner Hall G004A","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Human Biology and Disease","",Closed,52,55,0,"","In Person"
10430,BIOL,201,012V,Lecture,"3","David Kittlesen, ","MoWeFr 11:00AM - 11:50AM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","David Kittlesen, ","Fr 3:00PM - 5:00PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","Intro Biol:Cell Biol & Genetic","",Closed,483,495,0,"","In Person"
10429,BIOL,201,5508,Lecture,"3","David Kittlesen","MoWeFr 11:00AM - 11:50AM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","David Kittlesen","Fr 3:00PM - 5:00PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","Intro Biol:Cell Biol & Genetic","",Closed,4,5,0,"","In Person"
10431,BIOL,201Z,037U,Lecture,"3","Marina Markot","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Biology I","",Closed,1,25,0,"","In Person"
10434,BIOL,203,02AW,Lecture,"2","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 304","08/28/2007 - 12/07/2007","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","Intro to Biology Lab/Lecture","",Closed,566,595,0,"","In Person"
10433,BIOL,203,579H,Lecture,"2","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 304","08/28/2007 - 12/07/2007","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","Intro to Biology Lab/Lecture","",Closed,1,1,0,"","In Person"
10432,BIOL,203,5785,Lecture,"2","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 304","08/28/2007 - 12/07/2007","David Kittlesen","Th 6:00PM - 7:00PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","Intro to Biology Lab/Lecture","",Closed,5,5,0,"","In Person"
10435,BIOL,203Z,038K,Laboratory,"2","Marina Markot","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Intro to Biology I Lab","",Closed,1,25,0,"","In Person"
10436,BIOL,207,03Q4,Lecture,"3","Theodore Homyk","MoWeFr 9:00AM - 9:50AM","Gilmer Hall 190","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Human Physiology & Anatomy II","",Closed,71,80,0,"","In Person"
10437,BIOL,207,03Q6,Lecture,"3","Theodore Homyk","MoWeFr 9:00AM - 9:50AM","Gilmer Hall 190","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Human Physiology & Anatomy II","",Closed,71,60,0,"","In Person"
10438,BIOL,207,5615,Lecture,"3","Theodore Homyk","MoWeFr 9:00AM - 9:50AM","Gilmer Hall 190","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Human Physiology & Anatomy II","",Closed,4,5,0,"","In Person"
10443,BIOL,207L,00WU,Laboratory,"1","Theodore Homyk","Tu 6:00PM - 9:00PM","Clark Hall 201","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Hum Phy & Anatomy II Lab","",Closed,15,12,0,"","In Person"
10440,BIOL,207L,01ST,Laboratory,"1","Theodore Homyk","Tu 9:00AM - 12:00PM","Clark Hall 201","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Hum Phy & Anatomy II Lab","",Closed,17,12,0,"","In Person"
10441,BIOL,207L,01TT,Laboratory,"1","Theodore Homyk","We 6:00PM - 9:00PM","Clark Hall 201","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Hum Phy & Anatomy II Lab","",Closed,20,12,0,"","In Person"
10439,BIOL,207L,5616,Laboratory,"1","Theodore Homyk","Tu 9:00AM - 12:00PM","Clark Hall 201","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Hum Phy & Anatomy II Lab","",Closed,1,1,0,"","In Person"
10442,BIOL,207L,5831,Laboratory,"1","Theodore Homyk","Tu 6:00PM - 9:00PM","Clark Hall 201","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Hum Phy & Anatomy II Lab","",Closed,1,1,0,"","In Person"
10445,BIOL,301,02NB,Lecture,"4","Claire Cronmiller, ","MoWeFr 1:00PM - 1:50PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Genetics and Molecular Biology","",Closed,421,400,0,"","In Person"
10444,BIOL,301,5712,Lecture,"4","Claire Cronmiller, ","MoWeFr 1:00PM - 1:50PM","Chemistry Bldg 402","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Genetics and Molecular Biology","",Closed,6,7,0,"","In Person"
10447,BIOL,312,022H,Lecture,"3","David Singleton","MoWe 12:00PM - 12:50PM","Gilmer Hall 190","08/28/2007 - 12/07/2007","David Singleton","Fr 12:00PM - 12:50PM","Gilmer Hall 130","08/28/2007 - 12/07/2007","","","","","","","","","Fundamentals of Microbiology","",Open,147,150,0,"","In Person"
10446,BIOL,312,5709,Lecture,"3","David Singleton","MoWe 12:00PM - 12:50PM","Gilmer Hall 190","08/28/2007 - 12/07/2007","David Singleton","Fr 12:00PM - 12:50PM","Gilmer Hall 130","08/28/2007 - 12/07/2007","","","","","","","","","Fundamentals of Microbiology","",Closed,2,5,0,"","In Person"
10449,BIOL,314,02MN,Lecture,"3","Deborah Roach","TuTh 2:00PM - 3:15PM","Gilmer Hall 141","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biology of Aging","",Closed,62,65,0,"","In Person"
10448,BIOL,314,5899,Lecture,"3","Deborah Roach","TuTh 2:00PM - 3:15PM","Gilmer Hall 141","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Biology of Aging","",Closed,1,1,0,"","In Person"
10450,BIOL,317,03RX,Lecture,"3","Deforest Mellon, ","TuTh 9:30AM - 10:45AM","Gilmer Hall 190","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Neurobiology","",Closed,138,150,0,"","In Person"
10451,BIOL,317,5726,Lecture,"3","Deforest Mellon, ","TuTh 9:30AM - 10:45AM","Gilmer Hall 190","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Neurobiology","",Closed,1,1,0,"","In Person"
10452,BIOL,318,0323,Lecture,"3","Michael Timko","MoWeFr 11:00AM - 11:50AM","Gilmer Hall 141","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Botany","",Closed,65,65,0,"","In Person"
10453,BIOL,318,5651,Lecture,"3","Michael Timko","MoWeFr 11:00AM - 11:50AM","Gilmer Hall 141","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Introduction to Botany","",Closed,1,1,0,"","In Person"
10454,BIOL,321,04AC,Lecture,"3","Daniel Warthen, ","Mo 12:00PM - 12:50PM","Gilmer Hall 141","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Cell Molec Development","",Closed,32,32,0,"","In Person"
10455,BIOL,322,04EB,Lecture,"3","Mark Kopeny, ","Tu 2:00PM - 2:50PM","Gilmer Hall 145","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Genetics Evol Behavior","",Closed,30,32,0,"","In Person"
10456,BIOL,325,05PU,Lecture,"3","William McConnell, ","MoWeFr 11:00AM - 11:50AM","Gilmer Hall 190","08/27/2007 - 12/07/2007","William McConnell, ","Th 4:00PM - 4:50PM","Gilmer Hall 141","08/27/2007 - 12/07/2007","","","","","","","","","Intro to Animal Behavior","",Closed,158,150,0,"","In Person"
10457,BIOL,325,5755,Lecture,"3","Wolfgang Friesen","MoWeFr 11:00AM - 11:50AM","Gilmer Hall 190","08/27/2007 - 12/07/2007","","","","","","","","","","","","","Intro to Animal Behavior","",Closed,1,1,0,"","In Person"
10459,BIOL,340,02S1,Lecture,"4","Mark Kopeny","TuTh 11:00AM - 12:15PM","Ruffner Hall G004C","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Vert Functional Morphology","",Closed,62,64,0,"","In Person"
10458,BIOL,340,5764,Lecture,"4","Mark Kopeny","TuTh 11:00AM - 12:15PM","Ruffner Hall G004C","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Vert Functional Morphology","",Closed,1,1,0,"","In Person"
10460,BIOL,385,0414,Lecture,"1 - 3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Selected Topics","",Closed,5,25,0,"","In Person"
10461,BIOL,403,00Q6,Laboratory,"3","Douglas Taylor, ","We 2:00PM - 6:00PM","Gilmer Hall 148","08/27/2007 - 12/07/2007","","","","","","","","","","","","","Evolutionary Biology Lab","",Closed,18,18,0,"","In Person"
10462,BIOL,407,04MN,Lecture,"3","Caroline Flournoy, ","Mo 1:00PM - 4:00PM","Gilmer Hall 145","08/28/2007 - 12/07/2007","Caroline Flournoy, ","We 2:00PM - 3:00PM","Gilmer Hall 145","08/28/2007 - 12/07/2007","","","","","","","","","Developmental Biology Lab","",Closed,25,20,0,"","In Person"
10463,BIOL,413,00SG,Lecture,"3","Henry Wilbur","TuTh 9:30AM - 10:45AM","Gilmer Hall 141","08/27/2007 - 12/07/2007","","","","","","","","","","","","","Population Ecol & Consv Biol","",Closed,37,30,0,"","In Person"
10465,BIOL,419,0145,Lecture,"3","Carla Green, ","TuTh 11:00AM - 12:15PM","Gilmer Hall 141","08/27/2007 - 12/07/2007","","","","","","","","","","","","","Biological Clocks","",Closed,61,60,0,"","In Person"
10464,BIOL,419,5777,Lecture,"3","Carla Green, ","TuTh 11:00AM - 12:15PM","Gilmer Hall 141","08/27/2007 - 12/07/2007","","","","","","","","","","","","","Biological Clocks","",Closed,1,1,0,"","In Person"
