ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
10289,EDHS,793,3418,Independent Study,"1 - 6","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Independent Study","",Closed,1,15,0,"","In Person"
10290,EDHS,812,3011,Lecture,"2","Staff","MoTuWeTh 6:00PM - 9:15PM","Ruffner Hall 283","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Disord Comm Based-Cog Dys","",Closed,21,35,0,"","In Person"
10291,EDHS,815,3420,Independent Study,"1 - 6","Deborah Estep","MoTuWeThFr 8:00AM - 5:00PM","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Clinical Seminars","",Closed,13,40,0,"","In Person"
10292,EDHS,817,3423,Independent Study,"1 - 6","Deborah Estep","MoTuWeThFr 8:00AM - 5:00PM","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Clinical Externship - Schools","",Closed,14,35,0,"","In Person"
10293,EDHS,838,302B,Lecture,"3","Amy Fraites","FrSa 8:00AM - 5:00PM","Ruffner Hall 311","07/13/2007 - 07/27/2007","","","","","","","","","","","","","Top Iss:Counselor Education","",Closed,5,15,0,"","In Person"
10294,EDHS,839,3062,Lecture,"1 - 6","Sandra Lopez-Baez","Tu 9:00AM - 11:00AM","Ruffner Hall 227B","07/10/2007 - 08/14/2007","","","","","","","","","","","","","Counselor Edu Master Internshp","",Closed,6,20,0,"","In Person"
10296,EDHS,870,3066,Lecture,"3","Ronald Reeve","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,8,25,0,"","In Person"
10295,EDHS,870,3122,Lecture,"3","Lisa Locke-Downer","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,0,15,0,"","In Person"
10297,EDHS,870,3601,Lecture,"1","Peter Sheras","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,6,15,0,"","In Person"
10298,EDHS,870,3602,Lecture,"2","Dewey Cornell","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 175","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,6,15,0,"","In Person"
10299,EDHS,870,3603,Lecture,"3","Edith Lawrence","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Practicum:Clinical Psychology","",Closed,6,15,0,"","In Person"
10300,EDHS,999,3436,Independent Study,"1 - 12","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Doctoral Dissertation","",Closed,8,25,0,"","In Person"
10301,EDIS,201,3012,Lecture,"3","Stephen Plaskon","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 223","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Teaching as a Profession","",Closed,23,35,0,"","In Person"
10302,EDIS,201,3013,Lecture,"3","Susan Mintz","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 175","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Teaching as a Profession","",Closed,24,30,0,"","In Person"
10305,EDIS,287,301M,Lecture,"3","James Graves","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2007 - 08/09/2007","James Graves","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2007 - 08/09/2007","","","","","","","","","Reading, Writing, Reasoning","",Closed,24,35,0,"","In Person"
10303,EDIS,287,301N,Lecture,"3","Abigail Arnold","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2007 - 08/09/2007","Abigail Arnold","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2007 - 08/09/2007","","","","","","","","","Reading, Writing, Reasoning","",Closed,26,35,0,"","In Person"
10304,EDIS,287,302C,Lecture,"3","Penny Bowles","MoTuWeThFr 9:00AM - 10:15AM","TBA","07/09/2007 - 08/09/2007","Penny Bowles","MoTuWeThFr 3:30PM - 4:30PM","TBA","07/09/2007 - 08/09/2007","","","","","","","","","Reading, Writing, Reasoning","",Closed,27,35,0,"","In Person"
10306,EDIS,288,3014,Independent Study,"1","Stephen Plaskon","MoTuWeThFr 11:00AM - 12:00PM","Ruffner Hall 223","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Experience","",Closed,23,35,0,"","In Person"
10307,EDIS,288,3015,Independent Study,"1","Susan Mintz","MoTuWeThFr 11:00AM - 12:00PM","Ruffner Hall 175","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Experience","",Closed,24,30,0,"","In Person"
10308,EDIS,302,3040,Lecture,"3","Jennifer Lindstrom","MoTuWeThFr 12:30PM - 3:00PM","Ruffner Hall 311","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Exceptional Learners","",Closed,1,15,0,"","In Person"
10309,EDIS,365,6925,Lecture,"1","Jerry Moore","MoTuWeThFrSa 8:00AM - 5:00PM","TBA","06/10/2007 - 08/28/2007","","","","","","","","","","","","","Seminar in Nat'l Government","",Closed,27,28,0,"","In Person"
10310,EDIS,500,301D,Lecture,"3","Jennifer Lindstrom","MoTuWeThFr 12:30PM - 3:00PM","Ruffner Hall 311","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Exceptional Learner","",Closed,4,15,0,"","In Person"
10311,EDIS,500,6650,Lecture,"3","Kathy Dowd","MoWeFr 9:00AM - 1:30PM","TBA","07/09/2007 - 07/30/2007","","","","","","","","","","","","","Exceptional Learner","",Closed,9,24,0,"","In Person"
10312,EDIS,500,6940,Lecture,"3","Lori Howard","Th 3:00PM - 6:00PM","TBA","07/26/2007 - 10/26/2007","","","","","","","","","","","","","Exceptional Learner","",Closed,15,24,0,"","In Person"
10313,EDIS,500,6942,Lecture,"3","Elizabeth Potts","Th 3:00PM - 6:00PM","TBA","07/26/2007 - 08/31/2007","","","","","","","","","","","","","Exceptional Learner","",Closed,12,24,0,"","In Person"
10314,EDIS,504,6651,Lecture,"3","Elizabeth Tuckwiller","FrSa 5:00PM - 8:00PM","TBA","06/01/2007 - 07/14/2007","","","","","","","","","","","","","Assmnt Techniques:Except Indiv","",Closed,11,24,0,"","In Person"
10315,EDIS,510,6659,Lecture,"3","John Marston","TuTh 5:00PM - 9:00PM","TBA","05/15/2007 - 07/12/2007","","","","","","","","","","","","","Char of Child W/Emotional Dist","",Closed,9,24,0,"","In Person"
10316,EDIS,511,6652,Lecture,"3","Joan Landy","MoWe 5:00PM - 9:00PM","TBA","05/02/2007 - 06/13/2007","","","","","","","","","","","","","Char of Learning Disabilities","",Closed,9,24,0,"","In Person"
10317,EDIS,512,6658,Lecture,"3","Michele Brigham","FrSa 6:00PM - 9:00PM","TBA","07/06/2007 - 07/28/2007","","","","","","","","","","","","","Char of Mental Retardation","",Closed,8,24,0,"","In Person"
10318,EDIS,513,3018,Lecture,"3","Elizabeth Altieri","MoTu 4:00PM - 6:45PM","Ruffner Hall 281","05/21/2007 - 07/10/2007","","","","","","","","","","","","","Charact/Severe Disabilities","",Closed,5,25,0,"","In Person"
10319,EDIS,514,6653,Lecture,"3","Martha Chamberlin","Sa 9:00AM - 4:00PM","TBA","05/19/2007 - 07/28/2007","","","","","","","","","","","","","Instruc Strat for Excep Learn","",Closed,7,24,0,"","In Person"
10320,EDIS,521,3208,Lecture,"3","Stephen Plaskon","MoTuWeThFr 11:15AM - 2:30PM","Ruffner Hall 223","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Intro to Language Development","",Open,8,30,0,"","In Person"
10321,EDIS,522,6654,Lecture,"3","Paige Pullen","MoTuFrSa 5:30PM - 7:30PM","TBA","06/01/2007 - 06/26/2007","","","","","","","","","","","","","Reading Development","",Closed,27,27,0,"","In Person"
10322,EDIS,523,6655,Lecture,"3","Paige Pullen","MoTuWeFrSa 8:30AM - 4:30PM","TBA","07/13/2007 - 07/26/2007","","","","","","","","","","","","","Read Diagnosis & Remediation","",Closed,18,24,0,"","In Person"
10323,EDIS,548,303M,Lecture,"3","Ruth Ferree","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 241","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Teaching Modern Lang:Sec","",Closed,12,20,0,"","In Person"
10324,EDIS,574,7209,Lecture,"3","Susan Thacker-Gwaltney","MoTuWeThFr 9:00AM - 1:30PM","TBA","06/28/2007 - 07/12/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,18,30,0,"","In Person"
10328,EDIS,589,613E,Independent Study,"2","Joe Garofalo","MoTuWeThFr 9:00AM - 4:00PM","TBA","07/31/2007 - 08/31/2007","","","","","","","","","","","","","Selected Topics","",Closed,9,15,0,"","In Person"
10329,EDIS,589,6840,Independent Study,"3","Judy McLeod","MoTuWeTh 9:00AM - 3:30PM","TBA","07/16/2007 - 07/26/2007","","","","","","","","","","","","","Selected Topics","",Closed,12,24,0,"","In Person"
10330,EDIS,589,6934,Independent Study,"3","Elise Harrison","MoTuWeTh 8:30AM - 3:30PM","TBA","06/25/2007 - 06/28/2007","","","","","","","","","","","","","Selected Topics","",Closed,15,26,0,"","In Person"
10331,EDIS,589,6941,Independent Study,"3","Christopher Denning","FrSa 4:00PM - 8:00PM","TBA","06/22/2007 - 08/18/2007","","","","","","","","","","","","","Selected Topics","",Closed,12,24,0,"","In Person"
10325,EDIS,589,7909,Independent Study,"3","Linda Petrie","Th 4:00PM - 9:00PM","TBA","06/14/2007 - 08/16/2007","","","","","","","","","","","","","Selected Topics","",Closed,8,15,0,"","In Person"
10326,EDIS,589,7910,Independent Study,"3","Bobbi Johnson","MoWeFrSa 4:00PM - 9:00PM","Roanoke Higher Ed Ctr 518","06/18/2007 - 07/21/2007","","","","","","","","","","","","","Selected Topics","",Closed,9,30,0,"","In Person"
10327,EDIS,589,8126,Independent Study,"1","Barbara Wells","TuWeTh 8:30AM - 2:30PM","TBA","08/07/2007 - 08/09/2007","","","","","","","","","","","","","Selected Topics","",Closed,25,30,0,"","In Person"
10332,EDIS,589A,6145,Lecture,"1","Raymond Jones","Mo 8:30AM - 5:00PM","TBA","06/18/2007 - 06/25/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,27,35,0,"","In Person"
10333,EDIS,589A,6146,Lecture,"1","Raymond Jones","Mo 8:30AM - 5:00PM","TBA","08/06/2007 - 08/13/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,16,35,0,"","In Person"
10336,EDIS,590,301B,Lecture,"3","Julie Estes","MoTuWeThFr 9:00AM - 3:00PM","TBA","06/25/2007 - 07/06/2007","","","","","","","","","","","","","Early Reading Development","",Closed,3,20,0,"","In Person"
10335,EDIS,590,301U,Lecture,"3","Julie Estes","MoTuWeThFr 9:00AM - 3:00PM","Ruffner Hall 283","06/25/2007 - 07/20/2007","","","","","","","","","","","","","Early Reading Development","",Closed,1,15,0,"","In Person"
10337,EDIS,590,302D,Lecture,"3","Julie Estes","MoTuWeThFr 9:00AM - 3:00PM","TBA","07/09/2007 - 07/20/2007","","","","","","","","","","","","","Early Reading Development","",Closed,3,15,0,"","In Person"
10334,EDIS,590,3127,Lecture,"6","Julie Estes","MoTuWeThFr 9:00AM - 3:00PM","Ruffner Hall 283","06/25/2007 - 07/20/2007","","","","","","","","","","","","","Early Reading Development","",Closed,1,15,0,"","In Person"
10340,EDIS,590,6876,Lecture,"3","Claire Grossi","MoTuWeThFr 8:30AM - 1:00PM","TBA","07/09/2007 - 07/20/2007","","","","","","","","","","","","","Early Reading Development","",Closed,19,26,0,"","In Person"
10341,EDIS,590,6877,Lecture,"3","Penny Bowles","FrSa 3:00PM - 7:00PM","TBA","06/29/2007 - 08/11/2007","","","","","","","","","","","","","Early Reading Development","",Closed,13,24,0,"","In Person"
10338,EDIS,590,7009,Lecture,"3","Martha Moore","MoTuWeThFr 9:00AM - 2:00PM","TBA","06/12/2007 - 06/22/2007","","","","","","","","","","","","","Early Reading Development","",Closed,22,24,0,"","In Person"
10339,EDIS,590,7208,Lecture,"3","Patterson Cunningham","MoTuWe 8:30AM - 4:00PM","TBA","07/23/2007 - 08/01/2007","","","","","","","","","","","","","Early Reading Development","",Closed,24,30,0,"","In Person"
10342,EDIS,591,3103,Independent Study,"1 - 6","Margo Figgins","MoTuWeThFr 1:00PM - 3:45PM","Ruffner Hall 173","06/11/2007 - 06/29/2007","","","","","","","","","","","","","Internship:Science","",Closed,16,21,0,"","In Person"
10344,EDIS,705,6656,Lecture,"3","Katrina Maynard","TuWeThFrSa 4:00PM - 9:00PM","TBA","06/19/2007 - 07/26/2007","","","","","","","","","","","","","Behavior Mgmt","",Closed,13,24,0,"","In Person"
10343,EDIS,705,7906,Lecture,"2","Kristi Flack","FrSa 6:00PM - 9:00PM","Roanoke Higher Ed Ctr 410","05/18/2007 - 06/16/2007","","","","","","","","","","","","","Behavior Mgmt","",Closed,27,30,0,"","In Person"
10345,EDIS,713,3049,Lecture,"3","Colleen Thoma","MoTu 7:00PM - 10:00PM","Ruffner Hall 281","05/21/2007 - 07/10/2007","","","","","","","","","","","","","Secondary/Voc Trans Skills","",Closed,5,25,0,"","In Person"
10346,EDIS,713,6657,Lecture,"3","Elizabeth Potts","MoTuWeThFr 1:30PM - 4:30PM","TBA","07/16/2007 - 08/03/2007","","","","","","","","","","","","","Secondary/Voc Trans Skills","",Closed,30,30,0,"","In Person"
10347,EDIS,730,7907,Lecture,"2","Ellen Shrum","FrSa 6:00PM - 9:00PM","Roanoke Higher Ed Ctr 410","06/22/2007 - 06/28/2007","","","","","","","","","","","","","Language Arts: Elementary Sch","",Closed,28,30,0,"","In Person"
10348,EDIS,731,7904,Lecture,"3","Craig Young","MoTuWeTh 5:00PM - 9:00PM","Roanoke Higher Ed Ctr 411","05/17/2007 - 07/10/2007","","","","","","","","","","","","","Childrens Literature","",Closed,17,30,0,"","In Person"
10352,EDIS,770,6879,Lecture,"3","Alison Salinas","MoTuWeThFr 9:00AM - 1:00PM","TBA","06/27/2007 - 07/19/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,15,26,0,"","In Person"
10353,EDIS,770,6930,Lecture,"3","Kathryn Crane","TuWeThFr 9:00AM - 2:00PM","TBA","06/26/2007 - 07/12/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,11,26,0,"","In Person"
10349,EDIS,770,7207,Lecture,"3","Victoria Alley","MoTuWeThFr 9:00AM - 2:00PM","TBA","07/09/2007 - 07/20/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,18,35,0,"","In Person"
10350,EDIS,770,7213,Lecture,"3","Whitney Sherman","FrSa 9:00AM - 4:00PM","Richmond Regional Ctr 302","06/29/2007 - 08/04/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,12,25,0,"","In Person"
10351,EDIS,770,7214,Lecture,"3","Darcy Crocker","MoTuWeThFr 9:00AM - 2:00PM","Richmond Regional Ctr 302","07/09/2007 - 07/20/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,17,30,0,"","In Person"
10355,EDIS,771,6189,Lecture,"3","Raymond Jones","ThFrSa 5:00PM - 8:30PM","TBA","06/21/2007 - 07/28/2007","","","","","","","","","","","","","Content Area Reading","",Closed,9,30,0,"","In Person"
10356,EDIS,771,6192,Lecture,"3","Sharon Bryant","MoWeFr 8:30AM - 3:30PM","TBA","07/09/2007 - 07/23/2007","","","","","","","","","","","","","Content Area Reading","",Closed,13,30,0,"","In Person"
10359,EDIS,771,6880,Lecture,"3","Rosemarie Stocky","FrSa 8:30AM - 4:30PM","TBA","06/29/2007 - 08/04/2007","","","","","","","","","","","","","Content Area Reading","",Closed,15,26,0,"","In Person"
10360,EDIS,771,6881,Lecture,"3","Kathleen Burgess","TuTh 10:00AM - 6:00PM","TBA","07/10/2007 - 07/26/2007","","","","","","","","","","","","","Content Area Reading","",Closed,26,26,0,"","In Person"
10357,EDIS,771,7206,Lecture,"3","Rebecca Groves","MoTuWe 8:30AM - 4:00PM","TBA","06/18/2007 - 06/27/2007","","","","","","","","","","","","","Content Area Reading","",Closed,26,30,0,"","In Person"
10358,EDIS,771,7211,Lecture,"3","Kimberly Warburton","ThFr 8:30AM - 3:00PM","TBA","06/21/2007 - 08/10/2007","","","","","","","","","","","","","Content Area Reading","",Closed,19,30,0,"","In Person"
10354,EDIS,771,8121,Lecture,"3","Barbara Wells","TuWeTh 4:00PM - 8:45PM","TBA","06/12/2007 - 06/28/2007","","","","","","","","","","","","","Content Area Reading","",Closed,14,35,0,"","In Person"
10361,EDIS,771W,6184,Lecture,"3","Amy Heiman","MoTuWeThFr 1:00AM - 12:00PM","TBA","06/21/2007 - 08/22/2007","","","","","","","","","","","","","Reading in the Content Areas","",Closed,25,25,0,"","In Person"
10363,EDIS,772,6186,Lecture,"3","Elizabeth Cooley","MoTuWeThFr 8:30AM - 4:30PM","TBA","06/13/2007 - 06/29/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,18,30,0,"","In Person"
10364,EDIS,772,6187,Lecture,"3","Elizabeth Cooley","MoTuWeThSa 8:30AM - 4:30PM","TBA","06/21/2007 - 06/30/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,26,30,0,"","In Person"
10365,EDIS,772,6188,Lecture,"3","Jeradi Cohen","TuWeTh 12:30PM - 8:30PM","TBA","06/19/2007 - 08/02/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,10,30,0,"","In Person"
10366,EDIS,772,6191,Lecture,"3","Suzanne Stevens","MoTuThFr 8:30AM - 3:30PM","TBA","06/14/2007 - 06/29/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,16,30,0,"","In Person"
10367,EDIS,772,6882,Lecture,"3","Caroline Goddard","MoTh 5:00PM - 8:30PM","TBA","04/23/2007 - 06/18/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,11,26,0,"","In Person"
10368,EDIS,772,6883,Lecture,"3","Alison Meadows","MoTuWeThFr 4:30PM - 8:00PM","TBA","06/05/2007 - 07/13/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,14,26,0,"","In Person"
10369,EDIS,772,6931,Lecture,"3","Ursula Chandler","MoTuWeThFr 9:00AM - 3:30PM","TBA","06/25/2007 - 07/03/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,13,26,0,"","In Person"
10362,EDIS,772,7905,Lecture,"3","Amy Schirmer","MoTuWeThFr 5:00PM - 10:30PM","TBA","07/16/2007 - 07/26/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,13,30,0,"","In Person"
10370,EDIS,772W,6185,Lecture,"3","Kristi Gacek","MoTuWeThFr 1:00AM - 12:00PM","TBA","06/20/2007 - 08/22/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,25,25,0,"","In Person"
10372,EDIS,773,302E,Independent Study,"3","Latisha Hayes, ","MoTuWeThFr 12:00PM - 3:00PM","Ruffner Hall 121A","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 12:00PM - 3:00PM","Ruffner Hall 121B","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 12:00PM - 3:00PM","Ruffner Hall 187","07/02/2007 - 07/27/2007","","","","","Practicum in Reading Diagnosis","",Closed,6,25,0,"","In Person"
10371,EDIS,773,3212,Independent Study,"3","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121A","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121B","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 187","07/02/2007 - 07/27/2007","","","","","Practicum in Reading Diagnosis","",Closed,26,25,0,"","In Person"
10374,EDIS,773,6623,Independent Study,"3","Elise Harrison","MoTuWeThFr 12:30PM - 3:30PM","TBA","05/31/2007 - 07/30/2007","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,20,20,0,"","In Person"
10375,EDIS,773,6625,Independent Study,"3","Jeradi Cohen","MoTuWeThFr 12:30PM - 3:30PM","TBA","05/31/2007 - 07/30/2007","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,20,20,0,"","In Person"
10373,EDIS,773,8122,Independent Study,"3","Susan Morelli","MoTuWeThFr 7:45AM - 2:30PM","TBA","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Practicum in Reading Diagnosis","",Closed,29,30,0,"","In Person"
10377,EDIS,774,302H,Lecture,"3","Latisha Hayes","MoTuWeThFr 12:00PM - 3:00PM","TBA","07/02/2007 - 07/27/2007","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,6,25,0,"","In Person"
10376,EDIS,774,3213,Lecture,"3","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121A","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 121B","07/02/2007 - 07/27/2007","Latisha Hayes, ","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 187","07/02/2007 - 07/27/2007","","","","","Practicum in Remedial Reading","",Closed,26,25,0,"","In Person"
10379,EDIS,774,6624,Lecture,"3","Jeradi Cohen","MoTuWeThFr 9:00AM - 12:00PM","TBA","07/06/2007 - 07/31/2007","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,20,20,0,"","In Person"
10380,EDIS,774,6626,Lecture,"3","Elise Harrison","MoTuWeThFr 9:00AM - 12:00PM","TBA","07/06/2007 - 07/31/2007","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,20,20,0,"","In Person"
10378,EDIS,774,8123,Lecture,"3","Susan Morelli","MoTuWeThFr 7:45AM - 2:30PM","TBA","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Practicum in Remedial Reading","",Closed,29,35,0,"","In Person"
10384,EDIS,788,304B,Independent Study,"3","Ruth Ferree","MoTuWeThFr 12:45PM - 3:45PM","Ruffner Hall 241","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Project","",Closed,1,25,0,"","In Person"
10383,EDIS,788,304V,Independent Study,"3","Stephanie Van Hover","MoTuWeThFr 12:45PM - 3:45PM","Ruffner Hall 241","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Project","",Closed,8,10,0,"","In Person"
10381,EDIS,788,3002,Independent Study,"3","Stephanie Van Hover","MoTuWeThFr 12:45PM - 3:45PM","Ruffner Hall 241","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Project","",Closed,20,20,0,"","In Person"
10382,EDIS,788,3059,Independent Study,"3","Ruth Ferree","MoTuWeThFr 12:45PM - 3:45PM","Ruffner Hall 241","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Field Project","",Closed,11,15,0,"","In Person"
10385,EDIS,789,3064,Independent Study,"1 - 6","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Practicum:Special Education","",Closed,3,20,0,"","In Person"
10386,EDIS,793,3044,Independent Study,"1 - 6","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Independent Study","",Closed,8,15,0,"","In Person"
10387,EDIS,809,301F,Lecture,"1 - 12","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Spec Educ Doctoral Internship","",Closed,1,15,0,"","In Person"
10388,EDIS,882,615G,Lecture,"3","Patricia Robertson","TuWeSa 1:00PM - 5:00PM","TBA","06/27/2007 - 02/23/2008","","","","","","","","","","","","","Curriculum: Advanced Theory","",Closed,25,100,0,"","In Person"
10390,EDIS,891,615R,Independent Study,"3","Loren Pitt","MoTuWeThFr 4:00PM - 8:00PM","TBA","07/02/2007 - 04/25/2008","","","","","","","","","","","","","Field Project","",Closed,31,50,0,"","In Person"
10389,EDIS,891,7924,Independent Study,"3","Stephen Plaskon","MoTuWeThFr 8:00AM - 3:00PM","TBA","06/11/2007 - 08/17/2007","","","","","","","","","","","","","Field Project","",Closed,1,3,0,"","In Person"
10391,EDIS,999,3449,Independent Study,"1 - 12","Staff","TBA","TBA","07/23/2007 - 08/10/2007","","","","","","","","","","","","","Doctoral Dissertation","",Closed,14,15,0,"","In Person"
10392,EDLF,589,302S,Independent Study,"3","Jennifer De Forest","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 281","05/21/2007 - 06/08/2007","","","","","","","","","","","","","Selected Topics","",Closed,12,15,0,"","In Person"
10403,EDLF,589,613C,Independent Study,"3","Harold Burbach","MoTuWeTh 9:00AM - 4:00PM","TBA","07/05/2007 - 08/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,1,1,0,"","In Person"
10394,EDLF,589,3022,Independent Study,"3","Pamela Tucker","MoTuWeThFr 8:00AM - 11:00AM","Ruffner Hall 173","07/02/2007 - 07/20/2007","","","","","","","","","","","","","Selected Topics","",Closed,11,15,0,"","In Person"
10393,EDLF,589,3217,Independent Study,"3","Alfred Butler","MoTuWeThFr 8:30AM - 3:00PM","Ruffner Hall 211","06/25/2007 - 06/29/2007","","","","","","","","","","","","","Selected Topics","",Closed,13,15,0,"","In Person"
10399,EDLF,589,6135,Independent Study,"3","Alfred Butler","WeThFr 8:30AM - 3:00PM","TBA","06/21/2007 - 07/06/2007","","","","","","","","","","","","","Selected Topics","",Closed,45,100,0,"","In Person"
10400,EDLF,589,6136,Independent Study,"3","Alfred Butler","MoTuWeThFr 8:30AM - 4:40PM","TBA","06/25/2007 - 07/13/2007","","","","","","","","","","","","","Selected Topics","",Closed,19,25,0,"","In Person"
10401,EDLF,589,6137,Independent Study,"3","Dan Duke","TuWeThFrSa 8:00AM - 4:00PM","TBA","06/26/2007 - 06/30/2007","","","","","","","","","","","","","Selected Topics","",Closed,9,25,0,"","In Person"
10402,EDLF,589,6138,Independent Study,"3","Sara Dexter","MoTuWeThFr 8:30AM - 5:30PM","TBA","07/23/2007 - 07/27/2007","","","","","","","","","","","","","Selected Topics","",Closed,13,25,0,"","In Person"
10398,EDLF,589,6143,Independent Study,"3","Bernadette Black","ThFrSa 5:00PM - 9:00PM","TBA","06/08/2007 - 07/14/2007","","","","","","","","","","","","","Selected Topics","",Closed,24,35,0,"","In Person"
10395,EDLF,589,6609,Independent Study,"3","Michale McComis","MoWe 5:15PM - 9:15PM","TBA","06/18/2007 - 07/30/2007","","","","","","","","","","","","","Selected Topics","",Closed,12,24,0,"","In Person"
10397,EDLF,589,6610,Independent Study,"3","Abigail James","ThFrSa 5:00PM - 9:15PM","TBA","07/12/2007 - 08/11/2007","","","","","","","","","","","","","Selected Topics","",Closed,0,0,0,"","In Person"
10404,EDLF,589,6810,Independent Study,"1","Russell Grieger","FrSa 4:30PM - 10:00PM","TBA","06/22/2007 - 06/30/2007","","","","","","","","","","","","","Selected Topics","",Closed,18,24,0,"","In Person"
10405,EDLF,589,6811,Independent Study,"1","Russell Grieger","FrSa 9:00AM - 5:00PM","TBA","06/23/2007 - 06/29/2007","","","","","","","","","","","","","Selected Topics","",Closed,10,24,0,"","In Person"
10406,EDLF,589,6813,Independent Study,"1","Russell Grieger","FrSa 9:00AM - 5:00PM","TBA","07/07/2007 - 07/13/2007","","","","","","","","","","","","","Selected Topics","",Closed,10,24,0,"","In Person"
10407,EDLF,589,6814,Independent Study,"1","Russell Grieger","FrSa 4:30PM - 10:00PM","TBA","07/20/2007 - 07/28/2007","","","","","","","","","","","","","Selected Topics","",Closed,14,24,0,"","In Person"
