1487597535,0,0
1491220141,1,0
1491228036,2,0
1491253232,5,0
1491256830,14,0
1491260429,15,1
1491303633,15,2
1491306494,15,3
1491343230,15,8
1491346832,15,9
1491426030,15,10
1491429630,15,11
1491433229,15,12
1491494430,15,11
1491591629,15,12
1491951632,15,13
1492704032,14,13
1492725632,15,12
1495731630,14,12
1495749634,15,11
1496944831,15,12
1496955642,15,11
1498489233,15,10
1499086836,15,11
1500404430,15,10
1500418831,15,9
1501002030,15,8
1501203635,15,7
1501498830,15,9
1501509633,15,8
1501531232,15,7
1501632030,15,6
1501696830,15,7
1501732830,15,6
1502103631,15,7
1502125231,15,8
1502128829,15,9
1502146829,15,10
1502298030,15,9
1502478031,15,10
1502503228,15,9
1502550030,14,9
1502553630,15,8
1502902831,14,8
1502910030,14,9
1502920830,15,8
1502967631,15,9
1503187229,15,8
1503241230,15,7
1503417630,15,6
1503446429,15,5
1503496828,15,4
1503514829,16,3
1503954030,17,2
1504584030,17,1
1505307648,17,0
