1413562382,0,0
1415621916,2,0
1415625523,6,0
1415629146,7,0
1415636345,8,0
1415647145,9,0
1415650746,10,0
1415654343,11,0
1415661559,14,0
1415665134,15,0
1415668761,17,0
1415672336,21,0
1415675932,23,0
1415679578,24,0
1415708322,25,0
1415711938,29,0
1415715548,31,0
1415722752,30,0
1415726362,31,0
1415729959,32,0
1415733546,31,0
1415740758,34,0
1415744334,38,0
1415747933,42,0
1415751537,51,0
1415758753,56,0
1415762339,59,0
1415798337,62,0
1415801947,67,0
1415809149,68,0
1415827152,70,0
1415830740,77,0
1415834357,78,0
1415837950,80,0
1415841550,86,0
1415845149,92,0
1415848741,91,0
1415852383,92,0
1415881217,93,0
1415884738,96,0
1415888345,98,0
1415895541,97,0
1415909952,98,0
1415917145,101,0
1415920750,119,0
1415924343,145,0
1415927998,166,0
1415931583,194,0
1415935146,200,0
1415938743,201,0
1415942339,202,0
1415967539,213,0
1415971149,241,0
1415974752,272,0
1415978350,275,0
1415981966,278,0
1415985559,281,0
1415989154,283,0
1415996355,285,0
1415999953,297,0
1416003548,336,0
1416007156,350,22
1416010758,349,56
1416014430,349,90
1416017971,349,116
1416021532,349,124
1416025134,349,128
1416053916,349,131
1416064616,348,131
1416082748,348,132
1416086350,348,133
1416093525,347,133
1416140315,347,134
1416158337,346,134
1416161951,346,135
1416169157,346,137
1416176343,346,136
1416190766,345,138
1416194335,345,139
1416197948,345,138
1416226740,345,142
1416230346,344,165
1416233952,344,179
1416237545,344,182
1416241166,344,183
1416244765,344,185
1416248372,343,186
1416251950,350,176
1416259169,350,181
1416262745,350,189
1416266348,350,190
1416269941,350,198
1416273587,350,206
1416277194,350,219
1416280750,350,223
1416284352,350,225
1416316756,350,231
1416320362,350,238
1416323942,350,237
1416327537,350,236
1416331161,350,237
1416341966,350,236
1416345561,350,238
1416349152,350,245
1416352741,349,250
1416356345,349,252
1416360044,349,253
1416370750,349,252
1416399510,349,253
1416410372,349,254
1416421156,349,253
1416428364,348,254
1416439147,348,253
1416460782,350,251
1416485927,350,253
1416489541,350,254
1416496763,350,255
1416500366,349,256
1416507558,349,260
1416511187,349,258
1416514771,349,256
1416518361,349,255
1416521961,350,258
1416525558,350,260
1416536393,349,260
1416543532,350,258
1416572319,350,259
1416604737,350,255
1416719925,350,256
1416788330,350,255
1416792054,349,255
1416802714,350,254
1416849549,349,254
1416860345,347,254
1416863940,347,253
1416867531,350,250
1416871120,350,251
1416885537,350,250
1416889125,350,249
1416939527,350,248
1417004310,350,247
1417018721,350,248
1417202306,350,247
1417299513,350,246
1417303115,350,245
1417400352,350,246
1417403948,349,246
1417407529,350,245
1417411168,350,246
1417443552,350,247
1417447222,350,245
1417465150,350,244
1417479541,350,246
1417540750,350,245
1417609114,350,244
1417695520,350,242
1417742418,350,241
1417799928,350,240
1417828717,350,239
1417911507,350,240
1417987124,350,239
1418012308,350,238
1418066332,350,237
1418069925,350,236
1418080736,350,235
1418087975,349,235
1418098710,350,234
1418145554,350,235
1418177974,350,234
1418242738,350,233
1418246341,350,234
1418260806,350,233
1418264333,350,232
1418332754,350,231
1418347231,350,232
1418444316,349,232
1418473108,350,231
1418501926,350,230
1418732326,350,229
1418789951,350,230
1418840374,350,231
1418916477,350,230
1418919577,350,231
1418966364,350,230
1419023973,350,227
1419038405,350,226
1419092357,350,225
1419182370,350,225
1419200343,350,227
1419272362,349,227
1419275977,349,226
1419286755,350,225
1419376740,350,224
1419384002,350,223
1419434371,350,224
1419607169,350,223
1419621552,350,222
1419628750,349,222
1419632344,350,221
1419736741,350,220
1419862749,349,220
1419869974,350,219
1419880785,350,218
1419884399,350,217
1419895151,350,216
1419905944,350,215
1419959677,350,214
1419999560,350,215
1420150750,350,216
1420229959,350,215
1420244348,350,214
1420255138,350,212
1420417193,349,212
1420431559,350,211
1420460339,350,209
1420485582,349,209
1420496372,350,208
1420582773,350,207
1420586382,349,207
1420589994,349,208
1420604369,350,207
1420658390,350,206
1420690772,350,205
1420748407,350,204
1420766449,349,204
1420769970,349,203
1420773562,349,204
1420777171,350,204
1420831190,349,204
1420838396,349,203
1420841993,350,202
1420849158,350,201
1420852794,350,200
1420910010,349,200
1420913967,349,199
1420928355,350,197
1420942761,349,197
1420949959,350,196
1420978743,350,193
1420985969,350,192
1420996783,350,191
1421003998,350,189
1421007591,350,188
1421014789,350,184
1421021974,350,183
1421025620,350,181
1421029183,350,180
1421032776,350,179
1421036377,350,176
1421039986,350,173
1421068771,350,172
1421072392,350,170
1421075981,350,169
1421079584,350,167
1421082960,350,166
1421086783,350,165
1421090386,350,163
1421093999,350,162
1421097597,350,163
1421101186,350,160
1421104788,350,158
1421108382,349,157
1421112053,349,156
1421115595,349,155
1421119181,349,154
1421122781,349,152
1421126388,350,154
1421155169,350,155
1421158775,348,154
1421165984,350,152
1421169580,348,152
1421173195,348,149
1421176799,346,147
1421180378,345,146
1421184005,344,142
1421187591,350,134
1421194781,349,134
1421205574,349,132
1421209182,350,130
1421212786,350,129
1421248778,349,128
1421252382,350,125
1421256000,349,124
1421259594,349,123
1421270399,348,122
1421273987,350,119
1421277589,350,120
1421281177,350,119
1421288407,350,118
1421291978,350,117
1421295598,350,116
1421299190,349,116
1421324356,350,115
1421335178,350,114
1421338808,350,112
1421342421,350,111
1421343614,349,111
1421353211,348,111
1421356803,348,110
1421360402,350,107
1421410775,350,105
1421428804,350,103
1421435994,350,102
1421439615,349,102
1421443199,349,101
1421446793,350,100
1421468352,349,100
1421471961,350,100
1421522359,350,99
1421533156,350,98
1421605179,350,97
1421630437,350,96
1421637554,350,95
1421680780,349,95
1421684386,349,93
1421691588,349,92
1421705979,350,91
1421756351,350,90
1421770806,350,89
1421774399,349,89
1421778028,349,88
1421785202,349,84
1421788800,348,83
1421792398,350,79
1421795987,349,79
1421803278,348,79
1421813985,350,77
1421817585,350,76
1421857175,349,76
1421860784,349,73
1421864401,349,72
1421871619,347,73
1421875194,350,65
1421878776,350,64
1421885984,350,63
1421900383,350,62
1421943599,350,61
1421950783,350,60
1421965165,349,59
1421968780,350,59
1422037186,350,58
1422040787,350,57
1422069567,349,57
1422073173,350,56
1422188369,350,55
1422220789,350,54
1422245975,349,53
1422274746,350,53
1422285602,350,52
1422289187,350,51
1422293772,350,50
1422296406,350,49
1422299992,350,48
1422303608,350,46
1422307219,349,46
1422310788,350,45
1422325207,349,45
1422332385,350,45
1422335986,350,44
1422375585,350,43
1422378922,350,42
1422386379,349,42
1422637540,349,42
1422908396,349,41
1424355589,349,0
