1413561608,0,0
1415851439,1,0
1415919827,6,0
1415923424,9,0
1415927041,17,0
1415930633,27,0
1415934225,33,0
1415970232,46,0
1415973828,55,0
1415977434,59,0
1415981035,61,0
1415988225,62,0
1415999030,63,0
1416002626,65,9
1416006224,65,13
1416009825,65,24
1416013459,65,30
1416017036,65,31
1416020622,65,33
1416024230,65,34
1416060225,65,35
1416085433,65,36
1416092620,64,36
1416103424,63,36
1416182622,62,36
1416193424,62,37
1416225829,62,38
1416229426,62,45
1416233027,62,51
1416236627,62,54
1416240232,62,56
1416243830,62,58
1416254631,71,52
1416258226,71,53
1416261829,71,54
1416272636,71,55
1416276235,71,56
1416283431,71,55
1416287030,70,55
1416337428,70,56
1416355425,69,56
1416369827,68,56
1416373419,68,57
1416416628,68,58
1416485024,68,59
1416503031,72,58
1416513829,72,59
1416546226,72,60
1416762217,72,59
1417061019,71,59
1417273421,71,60
1417302223,71,61
1417442627,73,59
1417464230,73,60
1417471425,73,61
1417493016,73,60
1417629825,73,59
1417658625,73,58
1418141021,73,57
1418213015,73,58
1418227420,73,57
1418241819,73,56
1418385816,72,56
1419217425,72,57
1419703424,72,56
1419739422,72,55
1419800623,72,54
1419894226,72,55
1420232624,72,54
1420247038,72,53
1420391043,72,52
1420563837,72,51
1420567435,72,50
1421010235,72,49
1421013831,72,50
1421017434,72,49
1421031831,72,48
1421064223,72,47
1421071433,72,46
1421078631,72,47
1421085827,72,44
1421093033,73,42
1421100234,72,42
1421121838,72,40
1421125438,72,41
1421172235,71,41
1421183041,70,41
1421197448,69,41
1421204629,69,40
1421211838,69,39
1421237023,69,38
1421244231,70,37
1421251436,70,36
1421255029,69,34
1421262235,69,33
1421265830,68,33
1421273033,68,32
1421276637,68,31
1421420629,68,30
1421604231,68,29
1421723029,68,28
1421755427,68,27
1421791437,68,26
1421798639,68,25
1421859835,68,26
1421870644,72,21
1421874235,73,20
1421881432,74,20
1421885033,74,19
1421928224,74,18
1421935438,75,17
1421946238,75,16
1421949832,76,15
1421960644,77,14
1422036235,77,13
1422187428,77,12
1422212634,77,11
1422241432,77,10
1422248637,77,9
1422291840,77,8
1422306238,77,7
1422320642,77,6
1422972233,78,5
1424358235,78,0
1426518266,77,0
