1413561655,0,0
1415102676,0,1
1415621077,0,2
1415624682,0,3
1415664283,0,4
1415667897,0,5
1415675085,0,6
1415711082,0,8
1415713009,0,7
1415718287,0,6
1415729088,0,0
1415799405,0,6
1415801084,0,0
1415885895,0,5
1415887486,0,0
1415972245,0,5
1415973891,0,0
1416058393,0,5
1416060285,0,0
1416144751,0,5
1416146685,0,0
1416231327,0,5
1416233091,0,0
1416317959,0,5
1416319494,0,0
1416404023,0,5
1416405890,0,0
1416490499,0,5
1416492296,0,0
1416576874,0,5
1416578690,0,0
1416749573,0,5
1416751486,0,0
1416836105,0,5
1416837888,0,0
1416922439,0,5
1416924275,0,0
1417008817,0,5
1417010685,0,0
1417095211,0,5
1417097077,0,0
1417181638,0,5
1417183482,0,0
1417268016,0,5
1417269880,0,0
1417354382,0,5
1417356290,0,0
1417440923,0,5
1417442689,0,0
1417527275,0,5
1417529091,0,0
1417613677,0,5
1417615483,0,0
